,train,val,test
0,TCGA-A6-2671-01A-01-BS1,TCGA-A6-2674-11A-01-TS1,TCGA-A6-4107-01A-01-BS1
1,TCGA-A6-2680-11A-01-TS1,TCGA-A6-2682-11A-01-TS1,TCGA-A6-4107-11A-01-BS1
2,TCGA-AA-3492-01A-01-TS1,TCGA-A6-2682-01A-01-TS1,TCGA-A6-2676-11A-01-TS1
3,TCGA-A6-3807-11A-01-TS1,TCGA-A6-2681-11A-01-TS1,TCGA-A6-4107-11A-01-TS1
4,TCGA-A6-2683-11A-01-TS1,TCGA-A6-2681-01A-01-BS1,TCGA-A6-5656-01A-01-BS1
5,TCGA-A6-5661-01A-01-BS1,,
6,TCGA-A6-5666-01A-01-TS1,,
7,TCGA-A6-3810-11A-01-BS1,,
8,TCGA-A6-3810-11A-01-TS1,,
9,TCGA-A6-2672-11A-01-TS1,,
10,TCGA-A6-5660-01A-01-BS1,,
11,TCGA-A6-5657-01A-01-TS1,,
12,TCGA-A6-3807-11A-01-BS1,,
13,TCGA-A6-2679-11A-01-TS1,,
14,TCGA-A6-4105-01A-01-BS1,,
15,TCGA-AA-3495-01A-01-TS1,,
16,TCGA-A6-2671-11A-01-TS1,,
17,TCGA-A6-2675-11A-01-TS1,,
18,TCGA-A6-2672-01A-01-BS1,,
19,TCGA-A6-2686-01A-01-BS1,,
20,TCGA-AA-3489-01A-02-BS2,,
21,TCGA-A6-2677-11A-01-TS1,,
22,TCGA-A6-2685-11A-01-TS1,,
23,TCGA-AA-3494-01A-01-TS1,,
24,TCGA-A6-2684-11A-01-TS1,,
25,TCGA-A6-5662-01A-01-TS1,,
26,TCGA-A6-2686-11A-01-TS1,,
27,TCGA-A6-2677-01A-01-BS1,,
28,TCGA-A6-3810-01A-01-BS1,,
29,TCGA-A6-2685-01A-01-BS1,,
30,TCGA-A6-2678-11A-01-TS1,,
