,train,val,test
0,TCGA-AG-A020-11A-01-TS1,TCGA-A6-6648-01A-01-TS1,TCGA-AF-2689-11A-01-TS1
1,TCGA-AA-3517-11A-01-TS1,TCGA-AZ-6598-11A-01-TS1,TCGA-A6-4107-01A-01-BS1
2,TCGA-AA-3509-01A-01-TS1,TCGA-AA-3697-11A-01-TS1,TCGA-AA-3524-01A-01-BS1
3,TCGA-AA-3502-01A-01-TS1,TCGA-AA-3514-11A-01-TS1,TCGA-AA-A01Z-11A-01-BS1
4,TCGA-A6-3809-11A-01-TS1,TCGA-AA-3526-11A-01-TS1,TCGA-AA-3522-11A-01-TS1
5,TCGA-AG-A020-11A-01-BS1,TCGA-A6-6648-01A-01-BS1,TCGA-A6-4107-11A-01-BS1
6,TCGA-AA-3495-11A-01-TS1,TCGA-AA-3514-01A-02-BS2,TCGA-A6-6141-01A-01-TS1
7,TCGA-AA-3510-11A-01-TS1,TCGA-CA-5796-01A-01-BS1,TCGA-A6-4107-11A-01-TS1
8,TCGA-A6-5665-11A-01-TS1,,
9,TCGA-AA-3519-01A-01-BS1,,
10,TCGA-A6-5661-01A-01-TS1,,
11,TCGA-AG-3725-11A-01-TS1,,
12,TCGA-AG-3742-11A-01-TS1,,
13,TCGA-A6-6780-01B-03-BS3,,
14,TCGA-A6-2671-01A-01-BS1,,
15,TCGA-A6-3807-01A-01-TS1,,
16,TCGA-AA-3492-11A-01-TS1,,
17,TCGA-AA-3713-11A-01-TS1,,
18,TCGA-AG-A01W-11A-01-BS1,,
19,TCGA-AA-A01S-11A-02-BS2,,
20,TCGA-AG-A020-11A-01-TS14,,
21,TCGA-AA-3518-01A-01-BS1,,
22,TCGA-A6-2674-01B-03-BS3,,
23,TCGA-AA-3662-11A-01-TS1,,
24,TCGA-A6-3809-01A-01-TS1,,
25,TCGA-AA-3495-01A-01-BS1,,
26,TCGA-AA-3655-11A-01-TS1,,
27,TCGA-A6-5657-01A-01-BS1,,
28,TCGA-A6-2680-11A-01-TS1,,
29,TCGA-AA-3489-01A-01-BS1,,
30,TCGA-AA-3492-01A-01-TS1,,
31,TCGA-A6-6652-01A-01-TS1,,
32,TCGA-A6-6653-01A-01-BS1,,
33,TCGA-A6-2684-01A-01-TS1,,
34,TCGA-A6-2681-11A-01-TS1,,
35,TCGA-AA-3519-11A-01-TS1,,
36,TCGA-AG-A02N-11A-01-BS1,,
37,TCGA-AA-3712-11A-01-TS1,,
38,TCGA-AG-A01W-11A-01-BS18,,
