,train,val,test
0,TCGA-AF-2689-11A-01-TS1,TCGA-AA-3852-01A-01-TS1,TCGA-AG-A020-11A-01-TS1
1,TCGA-AA-3517-11A-01-TS1,TCGA-A6-3807-01A-01-TS1,TCGA-AA-3509-01A-01-TS1
2,TCGA-A6-6648-01A-01-TS1,TCGA-AG-A01W-11A-01-BS1,TCGA-A6-3809-11A-01-TS1
3,TCGA-AA-3502-01A-01-TS1,TCGA-AA-A01S-11A-02-BS2,TCGA-AG-A020-11A-01-BS1
4,TCGA-AA-3495-11A-01-TS1,TCGA-A6-2674-01B-03-BS3,TCGA-G4-6311-11A-01-TS1
5,TCGA-AA-3510-11A-01-TS1,TCGA-AA-3712-11A-01-TS1,TCGA-AA-3531-11A-01-TS1
6,TCGA-A6-5665-11A-01-TS1,TCGA-AG-A01W-11A-01-BS18,TCGA-AG-A020-11A-01-TS14
7,TCGA-AA-3519-01A-01-BS1,,TCGA-A6-3809-01A-01-TS1
8,TCGA-A6-4107-01A-01-BS1,,TCGA-AA-3531-01A-01-BS1
9,TCGA-A6-5661-01A-01-TS1,,TCGA-AZ-6605-11A-01-TS1
10,TCGA-AG-3725-11A-01-TS1,,
11,TCGA-AG-3742-11A-01-TS1,,
12,TCGA-A6-6780-01B-03-BS3,,
13,TCGA-A6-2671-01A-01-BS1,,
14,TCGA-AA-3492-11A-01-TS1,,
15,TCGA-AA-3713-11A-01-TS1,,
16,TCGA-AA-A01Z-11A-01-BS1,,
17,TCGA-AA-3518-01A-01-BS1,,
18,TCGA-AA-3522-11A-01-TS1,,
19,TCGA-AA-3662-11A-01-TS1,,
20,TCGA-AA-3697-11A-01-TS1,,
21,TCGA-A6-4107-11A-01-BS1,,
22,TCGA-AA-3514-11A-01-TS1,,
23,TCGA-AA-3495-01A-01-BS1,,
24,TCGA-A6-6141-01A-01-TS1,,
25,TCGA-AA-3655-11A-01-TS1,,
26,TCGA-A6-5657-01A-01-BS1,,
27,TCGA-AA-3526-11A-01-TS1,,
28,TCGA-A6-6648-01A-01-BS1,,
29,TCGA-A6-2680-11A-01-TS1,,
30,TCGA-AA-3489-01A-01-BS1,,
31,TCGA-AA-3492-01A-01-TS1,,
32,TCGA-AA-3514-01A-02-BS2,,
33,TCGA-A6-6652-01A-01-TS1,,
34,TCGA-A6-6653-01A-01-BS1,,
35,TCGA-A6-2684-01A-01-TS1,,
36,TCGA-A6-2681-11A-01-TS1,,
37,TCGA-AA-3519-11A-01-TS1,,
38,TCGA-A6-4107-11A-01-TS1,,
