,train,val,test
0,TCGA-AG-3732-01A-01-BS1.c557b486-12f2-4a84-ba35-50064a5ee7f1,TCGA-CK-6746-01A-01-TS1.42bfb839-5914-4bf7-84d1-de2cd006cda1,TCGA-AZ-4313-01A-01-BS1.e57be03d-b22d-4c7b-add3-b40ca9b795b4
1,TCGA-AG-3732-01A-01-TS1.3ecf47df-22a2-4778-acb3-22e5dc424be1,TCGA-CK-6746-01Z-00-DX1.0aae8eec-1e82-494b-8779-d79fea8bec0c,TCGA-AZ-4313-01A-01-TS1.b9881c3c-0d73-4eda-ba4a-634c1a4b0862
2,TCGA-AG-3732-11A-01-TS1.9859d29c-d6d3-48bb-a483-b924e31d1530,TCGA-CK-5913-01A-01-TS1.d2ffb454-f0de-4538-9534-bc945895944a,TCGA-AZ-4313-01Z-00-DX1.5e7ecf69-d1fd-4997-9dcc-ab8e9f10b423
3,TCGA-AG-3878-01A-01-BS1.f41cb73b-0b3c-489f-8bbf-226c029267f6,TCGA-CK-5913-01Z-00-DX1.64d267c5-895f-4274-9d98-bfd2d338aee2,TCGA-CM-5861-01A-01-BS1.cec92e82-322c-40ee-8e21-f302dcdf0866
4,TCGA-AG-3878-01A-02-BS2.c039ad68-2ddf-4cae-ab1b-1e467206cb1a,TCGA-CI-6622-01A-01-TS1.e2679d3e-5748-4572-a578-fdbaafe653a0,TCGA-CM-5861-01A-01-TS1.326f49e0-c258-41c6-b756-7db8838a24d7
5,TCGA-AG-3878-01Z-00-DX1.e4b3b620-2fde-4b31-b1d9-0f680a19bca5,TCGA-CI-6622-01Z-00-DX1.58a0f078-4076-4c27-aabd-7a169ead5356,TCGA-CM-5861-01Z-00-DX1.b900abc0-ecca-48e1-98ba-fbc99a6dae3e
6,TCGA-AG-3881-01A-01-BS1.47980d31-833d-45a4-9d01-a0ddf3ca84a1,TCGA-AH-6549-01A-01-BS1.753474bc-2135-4f75-b9d8-51c1a2ad834c,TCGA-D5-6532-01A-01-BS1.b56a0382-30b1-4d6d-8c86-5a62b234b0cc
7,TCGA-AG-3881-01A-01-TS1.d2fe9b64-f8c8-46f1-abd9-87c345a5df3c,TCGA-AH-6549-01A-01-TS1.06b99576-c781-450b-aa57-27a5b1e8df6b,TCGA-D5-6532-01A-01-TS1.75085ac7-0630-4063-8f17-5e23b95fbdf7
8,TCGA-AG-3881-01Z-00-DX1.9c33e9e4-d45d-48d8-92ac-cef89814a876,TCGA-AH-6549-01Z-00-DX1.38ea40f7-4ebf-49cc-801b-4dcf3c50cc5e,TCGA-D5-6532-01Z-00-DX1.a28f2969-31ae-408f-99f5-5428e183e123
9,TCGA-AG-3882-01A-01-BS1.372122e4-cb62-457a-9f58-f9e278d13fad,TCGA-AM-5821-01A-01-BS1.81033cd1-2a1b-4063-84d3-ffb890ddb38e,TCGA-CM-6674-01A-01-BS1.654aa5c8-6702-4a22-904e-336bb8416871
