,train,val,test
TCGA-A6-2674-11A-01-TS1,True,False,False
TCGA-A6-2684-11A-01-TS1,True,False,False
TCGA-A6-5660-11A-01-TS1,True,False,False
TCGA-A6-5662-11A-01-TS1,True,False,False
TCGA-AA-3520-11A-01-TS1,True,False,False
TCGA-AA-3527-11A-01-TS1,True,False,False
TCGA-AA-3530-11A-01-TS1,True,False,False
TCGA-AA-3532-11A-01-TS1,True,False,False
TCGA-AA-3660-11A-01-TS1,True,False,False
TCGA-AA-3663-11A-01-TS1,True,False,False
TCGA-AA-A01P-11A-01-BS1,True,False,False
TCGA-AA-A01R-11A-01-TS1,True,False,False
TCGA-AA-A01T-11A-01-BS1,True,False,False
TCGA-AA-A01T-11A-01-TS1,True,False,False
TCGA-AA-A01X-11A-01-TS1,True,False,False
TCGA-AA-A01X-11A-01-BS1,True,False,False
TCGA-AA-A022-11A-01-TS1,True,False,False
TCGA-AA-A02O-11A-01-TS1,True,False,False
TCGA-AA-A02O-11A-01-BS1,True,False,False
TCGA-AA-A03F-11A-01-BS1,True,False,False
TCGA-AA-A03F-11A-01-TS1,True,False,False
TCGA-AF-2691-11A-01-TS1,True,False,False
TCGA-AF-2692-11A-01-TS1,True,False,False
TCGA-AF-3913-11A-01-BS1,True,False,False
TCGA-AF-3914-11A-01-TS1,True,False,False
TCGA-AF-3914-11A-01-BS1,True,False,False
TCGA-AF-5654-11A-01-TS1,True,False,False
TCGA-AG-3731-11A-01-TS1,True,False,False
TCGA-AG-A01Y-11A-01-BS1,True,False,False
TCGA-AG-A01Y-11A-01-TS1,True,False,False
TCGA-A6-2671-01A-01-TS1,True,False,False
TCGA-A6-2671-11A-01-TS1,True,False,False
TCGA-A6-2672-01A-01-BS1,True,False,False
TCGA-A6-2672-01A-01-TS1,True,False,False
TCGA-A6-2675-11A-01-TS1,True,False,False
TCGA-A6-2675-01A-02-BS2,True,False,False
TCGA-A6-2675-01A-01-BS1,True,False,False
TCGA-A6-2678-01A-01-TS1,True,False,False
TCGA-A6-2678-11A-01-TS1,True,False,False
TCGA-A6-2680-01A-01-TS1,True,False,False
TCGA-A6-2681-01A-01-BS1,True,False,False
TCGA-A6-2682-01A-01-BS1,True,False,False
TCGA-A6-2685-11A-01-TS1,True,False,False
TCGA-A6-2685-01A-01-BS1,True,False,False
TCGA-A6-2686-01A-01-BS1,True,False,False
TCGA-A6-2686-01A-01-TS1,True,False,False
TCGA-A6-3809-11A-01-BS1,True,False,False
TCGA-A6-3809-01A-01-BS1,True,False,False
TCGA-A6-3810-11A-01-BS1,True,False,False
TCGA-A6-3810-11A-01-TS1,True,False,False
