,train,val,test
0,TCGA-A6-2674-11A-01-TS1,TCGA-G4-6295-11A-01-TS1,TCGA-AA-A01X-11A-01-TS1
1,TCGA-A6-3807-11A-01-TS1,TCGA-AF-5654-11A-01-TS1,TCGA-AA-A01X-11A-01-BS1
2,TCGA-A6-5657-11A-01-TS1,TCGA-AA-3532-11A-01-TS1,TCGA-A6-2684-11A-01-TS1
3,TCGA-A6-5662-11A-01-TS1,TCGA-A6-5660-11A-01-TS1,TCGA-AA-3530-11A-01-TS1
4,TCGA-AA-3520-11A-01-TS1,TCGA-AA-3494-01A-01-TS1,TCGA-AA-A01V-11A-01-BS1
5,TCGA-AA-3525-11A-01-TS1,TCGA-A6-2677-01A-01-TS1,TCGA-AA-A01V-11A-01-TS1
6,TCGA-AA-3527-11A-01-TS1,TCGA-A6-2677-11A-01-TS1,TCGA-AA-3511-01A-02-BS2
7,TCGA-AA-3660-11A-01-TS1,TCGA-A6-2677-01A-01-BS1,TCGA-AA-3511-11A-01-TS1
8,TCGA-AA-3663-11A-01-TS1,TCGA-A6-2680-01A-01-TS1,TCGA-AA-3495-01A-01-TS1
9,TCGA-AA-A01P-11A-01-BS1,TCGA-A6-6649-01A-01-TS1,TCGA-AD-5900-01A-01-TS1
10,TCGA-AA-A01R-11A-01-TS1,TCGA-AA-3837-01A-01-TS1,TCGA-AA-3517-01A-01-TS1
11,TCGA-AA-A01T-11A-01-BS1,,TCGA-AA-3517-01A-01-BS1
12,TCGA-AA-A01T-11A-01-TS1,,TCGA-A6-6780-01A-01-TS1
13,TCGA-AA-A022-11A-01-TS1,,TCGA-A6-6780-01A-01-BS1
14,TCGA-AA-A02O-11A-01-TS1,,
15,TCGA-AA-A02O-11A-01-BS1,,
16,TCGA-AA-A03F-11A-01-BS1,,
17,TCGA-AA-A03F-11A-01-TS1,,
18,TCGA-AA-A03J-11A-01-TS1,,
19,TCGA-AF-2691-11A-01-TS1,,
20,TCGA-AF-2692-11A-01-TS1,,
21,TCGA-AF-3913-11A-01-BS1,,
22,TCGA-AF-3914-11A-01-TS1,,
23,TCGA-AF-3914-11A-01-BS1,,
24,TCGA-AG-3731-11A-01-TS1,,
25,TCGA-AG-A01Y-11A-01-BS1,,
26,TCGA-AG-A01Y-11A-01-TS1,,
27,TCGA-AG-A020-11A-01-BS16,,
28,TCGA-AG-A02N-11A-01-TS1,,
29,TCGA-A6-2671-01A-01-TS1,,
30,TCGA-A6-2671-11A-01-TS1,,
31,TCGA-A6-2672-01A-01-BS1,,
32,TCGA-A6-2672-01A-01-TS1,,
33,TCGA-A6-2675-11A-01-TS1,,
34,TCGA-A6-2675-01A-02-BS2,,
35,TCGA-A6-2675-01A-01-BS1,,
36,TCGA-A6-2678-01A-01-TS1,,
37,TCGA-A6-2678-11A-01-TS1,,
38,TCGA-A6-2681-01A-01-BS1,,
39,TCGA-A6-2682-01A-01-BS1,,
40,TCGA-A6-2683-11A-01-TS1,,
41,TCGA-A6-2683-01A-01-BS1,,
42,TCGA-A6-2685-11A-01-TS1,,
43,TCGA-A6-2685-01A-01-BS1,,
44,TCGA-A6-2686-01A-01-BS1,,
45,TCGA-A6-2686-01A-01-TS1,,
46,TCGA-A6-3808-01A-01-TS1,,
47,TCGA-A6-3808-11A-01-BS1,,
48,TCGA-A6-3809-11A-01-BS1,,
49,TCGA-A6-3809-01A-01-BS1,,
50,TCGA-A6-3810-11A-01-BS1,,
51,TCGA-A6-3810-11A-01-TS1,,
52,TCGA-A6-3810-01A-01-BS1,,
53,TCGA-A6-5659-01A-01-BS1,,
54,TCGA-A6-5659-01A-01-TS1,,
55,TCGA-A6-5659-11A-01-TS1,,
56,TCGA-A6-5661-01A-01-BS1,,
57,TCGA-A6-5664-01A-01-BS1,,
58,TCGA-A6-5665-01A-01-BS1,,
59,TCGA-A6-5666-01A-01-TS1,,
60,TCGA-A6-5666-11A-01-TS1,,
61,TCGA-A6-5667-11A-01-TS1,,
62,TCGA-A6-5667-01A-01-BS1,,
63,TCGA-A6-6141-01A-01-BS1,,
64,TCGA-A6-6650-01A-01-TS1,,
65,TCGA-AA-3489-11A-01-TS1,,
66,TCGA-AA-3489-01A-02-BS2,,
67,TCGA-AA-3492-01A-01-BS1,,
68,TCGA-AA-3496-01A-02-BS2,,
69,TCGA-AA-3502-11A-01-TS1,,
70,TCGA-AA-3502-01A-01-BS1,,
71,TCGA-AA-3506-11A-01-TS1,,
72,TCGA-AA-3506-01A-01-BS1,,
73,TCGA-AA-3509-01A-01-BS1,,
74,TCGA-AA-3514-01A-01-BS1,,
75,TCGA-AA-3516-01A-01-BS1,,
76,TCGA-AA-3518-11A-01-TS1,,
77,TCGA-AA-3518-01A-02-BS2,,
78,TCGA-AA-3521-11A-01-TS1,,
79,TCGA-AA-3521-01A-01-BS1,,
80,TCGA-AA-3543-01A-01-BS1,,
81,TCGA-AA-3543-01A-01-TS1,,
82,TCGA-AA-3692-01A-01-BS1,,
83,TCGA-AA-3821-01A-01-TS1,,
