,train,val,test
0,TCGA-AA-3543-01A-01-BS1,TCGA-AA-3966-01A-01-BS1,TCGA-AA-A03J-11A-01-TS1
1,TCGA-AA-3521-11A-01-TS1,TCGA-A6-2678-01A-01-TS1,TCGA-AA-3502-11A-01-TS1
2,TCGA-AA-3530-11A-01-TS1,TCGA-AA-3506-01A-01-BS1,TCGA-AA-3502-01A-01-BS1
3,TCGA-AA-3495-01A-01-TS1,TCGA-AZ-6603-11A-01-TS1,TCGA-AA-3518-11A-01-TS1
4,TCGA-AA-3517-01A-01-BS1,TCGA-A6-2678-11A-01-TS1,TCGA-AA-3518-01A-02-BS2
5,TCGA-AA-3692-01A-01-BS1,TCGA-AA-A01V-11A-01-TS1,TCGA-A6-3808-11A-01-BS1
6,TCGA-A6-2671-11A-01-TS1,,TCGA-CM-4748-01A-01-BS1
7,TCGA-AA-3543-01A-01-TS1,,
8,TCGA-AA-A01R-11A-01-TS1,,
9,TCGA-AA-3516-01A-01-BS1,,
10,TCGA-A6-5659-11A-01-TS1,,
11,TCGA-A6-2675-11A-01-TS1,,
12,TCGA-A6-2672-01A-01-BS1,,
13,TCGA-A6-5667-01A-01-BS1,,
14,TCGA-A6-2686-01A-01-BS1,,
15,TCGA-A6-5662-11A-01-TS1,,
16,TCGA-AG-A01Y-11A-01-TS1,,
17,TCGA-A6-2672-01A-01-TS1,,
18,TCGA-AA-3821-01A-01-TS1,,
19,TCGA-AA-3489-01A-02-BS2,,
20,TCGA-A6-5666-11A-01-TS1,,
21,TCGA-AA-A03F-11A-01-TS1,,
22,TCGA-AA-A02O-11A-01-BS1,,
23,TCGA-AA-A022-11A-01-TS1,,
24,TCGA-A6-2677-11A-01-TS1,,
25,TCGA-AA-3521-01A-01-BS1,,
26,TCGA-A6-2685-11A-01-TS1,,
27,TCGA-AA-3494-01A-01-TS1,,
28,TCGA-AF-2691-11A-01-TS1,,
29,TCGA-A6-5665-01A-01-BS1,,
30,TCGA-AA-3660-11A-01-TS1,,
31,TCGA-A6-2675-01A-02-BS2,,
32,TCGA-A6-2686-01A-01-TS1,,
33,TCGA-A6-2677-01A-01-BS1,,
34,TCGA-AA-3525-11A-01-TS1,,
35,TCGA-A6-3810-01A-01-BS1,,
36,TCGA-A6-2685-01A-01-BS1,,
37,TCGA-AA-A01P-11A-01-BS1,,
38,TCGA-A6-5664-01A-01-BS1,,
39,TCGA-A6-2680-01A-01-TS1,,
40,TCGA-AA-3520-11A-01-TS1,,
41,TCGA-A6-2675-01A-01-BS1,,
