,train,val,test
0,TCGA-A6-2684-01A-01-BS1,TCGA-A6-2678-01A-01-BS1,TCGA-AA-3530-01A-01-BS1
1,TCGA-AA-3506-01A-01-TS1,TCGA-G4-6297-11A-01-TS1,TCGA-AG-A01W-11A-01-TS1
2,TCGA-AA-3510-01A-01-TS1,TCGA-A6-2685-01A-01-TS1,TCGA-A6-2682-11A-01-TS1
3,TCGA-AH-6547-11A-01-TS1,TCGA-A6-2676-11A-01-TS1,TCGA-A6-5666-01A-01-BS1
4,TCGA-A6-2674-01A-02-BS2,TCGA-AA-3949-01A-01-TS1,TCGA-A6-2682-01A-01-TS1
5,TCGA-A6-2672-11A-01-TS1,TCGA-A6-2686-11A-01-TS1,TCGA-AF-3400-11A-01-TS1
6,TCGA-AA-3519-01A-02-BS2,TCGA-A6-2676-01A-01-BS1,TCGA-A6-4107-01A-02-BS2
7,TCGA-A6-2683-01A-01-TS1,,
8,TCGA-A6-2674-01B-04-BS4,,
9,TCGA-A6-4105-01A-02-BS2,,
10,TCGA-A6-5659-01B-03-BS3,,
11,TCGA-A6-6780-01B-04-BS4,,
12,TCGA-A6-5660-01A-01-BS1,,
13,TCGA-AA-3496-01A-01-BS1,,
14,TCGA-AA-3510-01A-01-BS1,,
15,TCGA-AA-3496-11A-01-TS1,,
16,TCGA-AA-3516-11A-01-TS1,,
17,TCGA-A6-3808-01A-01-BS1,,
18,TCGA-AA-A01Z-11A-01-TS1,,
19,TCGA-A6-3808-11A-01-TS1,,
20,TCGA-A6-6142-01A-01-BS1,,
21,TCGA-A6-2680-01A-01-BS1,,
22,TCGA-A6-5657-01A-01-TS1,,
23,TCGA-AA-A022-11A-01-BS1,,
24,TCGA-A6-3807-11A-01-BS1,,
25,TCGA-A6-2679-11A-01-TS1,,
26,TCGA-A6-4105-01A-01-TS1,,
27,TCGA-A6-3807-01A-01-BS1,,
28,TCGA-AA-A03J-11A-01-BS1,,
29,TCGA-AA-3534-11A-01-TS1,,
30,TCGA-AA-3509-11A-01-TS1,,
31,TCGA-AA-3524-11A-01-TS1,,
32,TCGA-AA-3520-01A-01-BS1,,
33,TCGA-A6-4105-01A-01-BS1,,
34,TCGA-AA-3520-01A-01-TS1,,
35,TCGA-AA-3511-01A-01-BS1,,
36,TCGA-AF-3913-11A-01-TS1,,
37,TCGA-A6-5660-01A-01-TS1,,
38,TCGA-AG-A036-11A-01-TS1,,
39,TCGA-AA-A01R-11A-01-BS1,,
40,TCGA-A6-6652-01A-01-BS1,,
41,TCGA-A6-2674-01A-01-BS1,,
42,TCGA-AA-3529-11A-01-TS1,,
43,TCGA-A6-2679-01A-02-BS2,,
44,TCGA-A6-5661-11A-01-TS1,,
45,TCGA-A6-5656-01A-01-BS1,,
46,TCGA-A6-3810-01B-03-BS3,,
47,TCGA-A6-3810-01A-01-TS1,,
48,TCGA-A6-5662-01A-01-TS1,,
49,TCGA-AA-3494-11A-01-TS1,,
50,TCGA-A6-2679-01A-01-BS1,,
