,train,val,test
0,TCGA-AF-3914-11A-01-TS1,TCGA-A6-3807-11A-01-TS1,TCGA-A6-2683-11A-01-TS1
1,TCGA-A6-6780-01A-01-TS1,TCGA-AG-A02N-11A-01-TS1,TCGA-A6-3808-01A-01-TS1
2,TCGA-AA-A03F-11A-01-BS1,TCGA-A6-5657-11A-01-TS1,TCGA-G4-6320-11A-01-TS1
3,TCGA-AA-3489-11A-01-TS1,TCGA-AA-3506-11A-01-TS1,TCGA-AA-A01V-11A-01-BS1
4,TCGA-AA-A02O-11A-01-TS1,TCGA-A6-6650-01A-01-TS1,TCGA-A6-2683-01A-01-BS1
5,TCGA-A6-5659-01A-01-BS1,TCGA-AA-A00J-01A-02-BS2,TCGA-AA-3516-01A-01-BS1
6,TCGA-AA-A01T-11A-01-BS1,TCGA-AA-3506-01A-01-BS1,TCGA-AA-3518-11A-01-TS1
7,TCGA-AF-3914-11A-01-BS1,TCGA-AD-6899-01A-01-BS1,TCGA-AA-3518-01A-02-BS2
8,TCGA-A6-2674-11A-01-TS1,TCGA-AA-A03J-11A-01-TS1,TCGA-A6-2677-11A-01-TS1
9,TCGA-AF-2692-11A-01-TS1,TCGA-AA-3494-01A-01-TS1,TCGA-A6-2677-01A-01-TS1
10,TCGA-A6-5661-01A-01-BS1,,TCGA-A6-2677-01A-01-BS1
11,TCGA-AA-3527-11A-01-TS1,,TCGA-AA-3525-11A-01-TS1
12,TCGA-A6-5667-11A-01-TS1,,TCGA-A6-3808-11A-01-BS1
13,TCGA-AF-3913-11A-01-BS1,,TCGA-AA-A01V-11A-01-TS1
14,TCGA-AA-3514-01A-01-BS1,,TCGA-AZ-6608-11A-01-TS1
15,TCGA-A6-2682-01A-01-BS1,,
16,TCGA-AA-A01T-11A-01-TS1,,
17,TCGA-AA-3663-11A-01-TS1,,
18,TCGA-A6-5660-11A-01-TS1,,
19,TCGA-A6-6780-01A-01-BS1,,
20,TCGA-AA-3532-11A-01-TS1,,
21,TCGA-A6-5666-01A-01-TS1,,
22,TCGA-AG-A01Y-11A-01-BS1,,
23,TCGA-A6-3810-11A-01-BS1,,
24,TCGA-AA-3509-01A-01-BS1,,
25,TCGA-A6-3809-11A-01-BS1,,
26,TCGA-AA-3517-01A-01-TS1,,
27,TCGA-A6-2671-01A-01-TS1,,
28,TCGA-AA-3511-01A-02-BS2,,
29,TCGA-AA-3511-11A-01-TS1,,
30,TCGA-A6-3809-01A-01-BS1,,
31,TCGA-AA-3496-01A-02-BS2,,
32,TCGA-AG-3731-11A-01-TS1,,
33,TCGA-AA-A01X-11A-01-TS1,,
34,TCGA-A6-3810-11A-01-TS1,,
35,TCGA-AA-A01X-11A-01-BS1,,
36,TCGA-A6-2684-11A-01-TS1,,
37,TCGA-A6-6141-01A-01-BS1,,
38,TCGA-A6-5659-01A-01-TS1,,
39,TCGA-A6-2681-01A-01-BS1,,
40,TCGA-AA-3492-01A-01-BS1,,
41,TCGA-A6-6649-01A-01-TS1,,
42,TCGA-AF-5654-11A-01-TS1,,
