,train,val,test
0,TCGA-AF-3914-11A-01-TS1,TCGA-AA-3663-11A-01-TS1,TCGA-AA-3949-01A-01-BS1
1,TCGA-A6-3807-11A-01-TS1,TCGA-A6-3808-01A-01-TS1,TCGA-AA-3506-11A-01-TS1
2,TCGA-A6-6780-01A-01-TS1,TCGA-AA-3496-01A-02-BS2,TCGA-AA-3509-01A-01-BS1
3,TCGA-AA-A03F-11A-01-BS1,TCGA-A6-2672-01A-01-BS1,TCGA-CK-4952-01A-01-TS1
4,TCGA-AA-3489-11A-01-TS1,TCGA-AD-5900-01A-01-TS1,TCGA-AA-3966-01A-01-BS1
5,TCGA-AA-A02O-11A-01-TS1,TCGA-AZ-6603-11A-01-TS1,TCGA-AA-3506-01A-01-BS1
6,TCGA-A6-2683-11A-01-TS1,TCGA-A6-2672-01A-01-TS1,TCGA-A6-5662-11A-01-TS1
7,TCGA-A6-5659-01A-01-BS1,TCGA-AA-3821-01A-01-TS1,TCGA-AZ-6606-11A-01-TS1
8,TCGA-AA-A01T-11A-01-BS1,TCGA-F4-6704-11A-01-TS1,TCGA-AA-A022-11A-01-TS1
9,TCGA-AF-3914-11A-01-BS1,TCGA-G4-6625-11A-01-TS1,TCGA-AA-3660-11A-01-TS1
10,TCGA-A6-2674-11A-01-TS1,TCGA-A6-3808-11A-01-BS1,
11,TCGA-AF-2692-11A-01-TS1,,
12,TCGA-A6-5661-01A-01-BS1,,
13,TCGA-AA-3527-11A-01-TS1,,
14,TCGA-A6-5667-11A-01-TS1,,
15,TCGA-AF-3913-11A-01-BS1,,
16,TCGA-AA-3514-01A-01-BS1,,
17,TCGA-A6-5657-11A-01-TS1,,
18,TCGA-A6-2682-01A-01-BS1,,
19,TCGA-AA-A01T-11A-01-TS1,,
20,TCGA-A6-5660-11A-01-TS1,,
21,TCGA-A6-6780-01A-01-BS1,,
22,TCGA-AA-3532-11A-01-TS1,,
23,TCGA-A6-5666-01A-01-TS1,,
24,TCGA-A6-3810-11A-01-BS1,,
25,TCGA-A6-3809-11A-01-BS1,,
26,TCGA-A6-6650-01A-01-TS1,,
27,TCGA-AA-3517-01A-01-TS1,,
28,TCGA-A6-2671-01A-01-TS1,,
29,TCGA-AA-3511-01A-02-BS2,,
30,TCGA-AA-3511-11A-01-TS1,,
31,TCGA-A6-3809-01A-01-BS1,,
32,TCGA-AG-3731-11A-01-TS1,,
33,TCGA-AA-A01V-11A-01-BS1,,
34,TCGA-A6-2683-01A-01-BS1,,
35,TCGA-AA-A01X-11A-01-TS1,,
36,TCGA-A6-3810-11A-01-TS1,,
37,TCGA-AA-A01X-11A-01-BS1,,
38,TCGA-A6-2684-11A-01-TS1,,
39,TCGA-A6-6141-01A-01-BS1,,
40,TCGA-A6-5659-01A-01-TS1,,
41,TCGA-A6-2681-01A-01-BS1,,
42,TCGA-AA-3492-01A-01-BS1,,
43,TCGA-A6-2677-01A-01-TS1,,
44,TCGA-A6-6649-01A-01-TS1,,
45,TCGA-AF-5654-11A-01-TS1,,
