,train,val,test
0,TCGA-D5-6534-01A-01-BS1.dad0cdbc-a989-4971-bebe-1b9ba711a1d8,TCGA-DM-A1D0-01A-01-TSA.e2da79e6-10f7-41dd-86a0-fe1fd27b8647,TCGA-DM-A282-01A-01-TSA.609FB004-2B1B-4C1D-8289-1C27558CF6BC
1,TCGA-D5-6534-01Z-00-DX1.eb7b12b8-ad31-438f-8e1d-9bb76a560c86,TCGA-G4-6304-01A-01-BS1.eb1ebe9e-c17a-4dd5-909b-cdc09f1db4cc,TCGA-DM-A282-01Z-00-DX1.65f620ea-37be-4d3c-a993-a2bfb552108c
2,TCGA-D5-6535-01A-01-BS1.c9ea7473-b666-4863-ab40-79c7ebc1568a,TCGA-G4-6304-01A-01-TS1.385679cf-f203-42d2-aae5-dc8502783bbd,TCGA-G5-6641-01A-01-TS1.e817c1b0-b819-419b-a779-ac91aa06f52e
3,TCGA-D5-6535-01A-01-TS1.80ddc577-c069-4b40-ae29-c19a2ff135c2,TCGA-G4-6304-01Z-00-DX1.cf678a4f-5448-4d6a-a36f-cd1aec4d48a7,TCGA-G5-6641-01Z-00-DX1.5d9d937f-0e87-4cdb-87f5-6b6338c2d195
4,TCGA-D5-6535-01Z-00-DX1.0d7485ff-cf98-4c86-8a61-c7364f41b8b0,TCGA-NH-A6GB-01A-01-TS1.5E7A25DE-A80A-4596-B360-E4BF138714AF,TCGA-EI-6514-01A-01-BS1.97861f4d-6dfb-4647-8b99-315932e2c200
5,TCGA-D5-6536-01A-01-BS1.b26ba6dc-b04e-4466-84a7-6a30b5a2b175,TCGA-NH-A6GB-01Z-00-DX1.AD90C375-54ED-4EE4-A537-59A2E3FE4BCD,TCGA-EI-6514-01A-01-TS1.a0076bf7-7626-488d-85ae-7eff87fd148a
6,TCGA-D5-6536-01A-01-TS1.62596288-5dc0-40b5-886d-9ea92515ef41,TCGA-G4-6323-01A-01-BS1.98593bf4-ab43-4eca-ab45-eef9bdea745a,TCGA-EI-6514-01Z-00-DX1.d31b7dc9-3024-419e-a60d-53385e59369f
7,TCGA-D5-6536-01Z-00-DX1.a4528e3f-770e-4271-9943-d3a8b8bd3e9d,TCGA-G4-6323-01A-01-TS1.8fc1f6cf-1287-4a05-8666-4ddaa89937f3,TCGA-NH-A50V-01A-01-TS1.95232CAD-989A-4F66-82F5-49DCA9B8DA87
8,TCGA-D5-6538-01A-01-BS1.743464fe-dec6-445d-8fed-6564ddc53374,TCGA-G4-6323-01Z-00-DX1.f97c27a6-9fbe-4a81-b4aa-020c25279449,TCGA-NH-A50V-01Z-00-DX1.408BA0A6-E569-4464-A8CB-D6553A4DF9E0
9,TCGA-D5-6538-01A-01-TS1.bbe9a9e5-de92-462d-aede-c6599ef04d87,TCGA-DC-6155-01A-01-BS1.0dd61ec6-c7bc-4e6c-82da-3b5d3aae470d,TCGA-D5-6926-01A-01-BS1.f5de9ed0-abe7-46c4-8121-d0a13f443434
10,TCGA-D5-6538-01Z-00-DX1.fab8da8e-1e0a-4fb2-987c-9792c05d5a3a,TCGA-DC-6155-01A-01-TS1.f99f5c5f-1fbf-4375-956c-2d9bfc1a66a9,TCGA-D5-6926-01A-01-TS1.55dd0e56-dec5-49ed-86a0-2fd1ca252aab
11,TCGA-D5-6539-01A-01-BS1.0ab6b47d-2753-436e-8291-00ac97faa17f,TCGA-DC-6155-01Z-00-DX1.1a582653-3865-42d5-bf6c-2a05126e90ef,TCGA-D5-6926-01Z-00-DX1.3830423a-3587-432b-9a6c-84f838e49fe6
12,TCGA-D5-6539-01A-01-TS1.8ca27341-d793-4187-97a1-90241b497558,TCGA-G4-6317-01A-01-TS1.e449574d-d298-4a52-b391-be3632619170,TCGA-G4-6320-01A-01-BS1.df1a9023-3001-4342-9604-4b6cb49f6d4f
13,TCGA-D5-6540-01A-01-BS1.bcfa6961-2130-46d2-a47b-c0222cebdb4b,TCGA-G4-6317-01Z-00-DX1.6521a551-1516-4431-b3d7-af0a46978bcf,TCGA-G4-6320-01A-01-TS1.7af468e9-64f5-44f2-b658-aabb082ce9d5
14,TCGA-D5-6540-01A-01-TS1.7899b2d1-a50d-4855-b7e6-63ff744db107,TCGA-G4-6317-02A-01-BS1.870c2e2e-7f4f-4d06-bac3-5e48c4d9d09d,TCGA-G4-6320-01Z-00-DX1.09f11d38-4d47-44c9-b8d6-4d4910c6280e
15,TCGA-D5-6540-01Z-00-DX1.4ca9e502-959b-4fa8-a748-5fd0878e5c3f,TCGA-G4-6317-02A-01-TS1.a9998a46-09fd-493d-92fe-4a2b4820b3bf,TCGA-G4-6320-11A-01-TS1.1d40ee69-a18a-4e73-a24b-e123cfe32541
16,TCGA-D5-6541-01A-01-BS1.0b77ea54-7cb9-4e63-98f8-57655c2e3ad7,TCGA-DY-A1DD-01Z-00-DX1.0F175E9D-FB44-4F06-B052-4D747D1AF820,TCGA-NH-A50T-01A-01-TS1.60B98BCB-BDFE-4689-B8D3-AC52E82E021C
17,TCGA-D5-6541-01A-01-TS1.75369a81-205e-4a44-8fca-48b362a0ebef,TCGA-SS-A7HO-01A-02-TS2.6DBB1E40-0FAC-4F04-A568-D00F62DA51CE,TCGA-NH-A50T-01Z-00-DX1.4624B690-C0DE-42BD-852C-6EBABF40255F
18,TCGA-D5-6541-01Z-00-DX1.b342c06b-8c59-4218-82f5-388568037e41,TCGA-SS-A7HO-01Z-00-DX1.D20B9109-F984-40DE-A4F1-2DFC61002862,TCGA-G4-6297-01A-01-BS1.f781af7c-fa7d-4f4a-8a48-3109962da419
19,TCGA-D5-6898-01A-01-BS1.2f0426a1-9588-49f2-930e-63691ff1a6f9,TCGA-DC-6156-01A-01-BS1.31fa122f-f4f6-4648-9fc8-328774ce9479,TCGA-G4-6297-01A-01-TS1.f1958d83-6757-4f5d-a37a-1ba4718b6c46
20,TCGA-D5-6898-01A-01-TS1.1a0b4bdc-e8e0-4eff-b868-4e3d2928ed14,TCGA-DC-6156-01A-01-TS1.daf78545-1f55-4254-9586-5fea07debcfa,TCGA-G4-6297-01Z-00-DX1.3e37fa8b-c10e-4e44-9933-5bcbbe088fe0
21,TCGA-D5-6898-01Z-00-DX1.d2c5ab3b-da4d-4fa4-b535-4339d59515e7,TCGA-DC-6156-01Z-00-DX1.102feb5c-0dff-4d7b-9b3b-d66383e8a4ff,TCGA-G4-6297-11A-01-TS1.82d7f281-d7e8-4180-a639-1458e691897d
22,TCGA-D5-6920-01A-01-BS1.362f67d0-6a91-421c-83e8-748c3d38ded5,TCGA-QL-A97D-01A-01-TSA.02168EBB-1D66-4B79-B363-3222ED7EED77,TCGA-D5-6928-01A-01-BS1.9e649367-15d6-40f4-8c7c-06cd969605bf
23,TCGA-D5-6920-01A-01-TS1.f2c8fc67-ca4e-453c-a2dd-6ced42a4fc5d,TCGA-QL-A97D-01Z-00-DX1.6B48E95D-BE3C-4448-A1AF-6988C00B7AF1,TCGA-D5-6928-01A-01-TS1.18464c5d-7dd8-453c-8772-18797e5753af
24,TCGA-D5-6920-01Z-00-DX1.e184673f-e7e9-44aa-9dae-7054bd1d0d00,TCGA-WS-AB45-01A-01-TS1.1C4317EE-8703-4C6A-B585-5940437D4AEA,TCGA-D5-6928-01Z-00-DX1.f8a8fb91-c23e-418e-b9a3-500af1402ce1
25,TCGA-D5-6922-01A-01-BS1.f5f8db9a-34a4-487c-980f-08f0ce399624,TCGA-WS-AB45-01Z-00-DX1.1FD99E7A-830F-40DC-98CD-53C62C678AC6,TCGA-G4-6322-01A-01-BS1.7d4f4b2f-c382-4457-b8a9-c2174fdf6de6
26,TCGA-D5-6922-01A-01-TS1.6581ec04-ba19-49b3-8ae8-04b4259a8a53,TCGA-G4-6321-01A-01-BS1.d48019c2-a396-4297-a054-82dbc4869d79,TCGA-G4-6322-01A-01-TS1.142c2982-2650-4e2e-8c5c-6eddacf17570
27,TCGA-D5-6922-01Z-00-DX1.6c11a531-71a3-45ff-b01a-49719b6a195c,TCGA-G4-6321-01A-01-TS1.3cdf2c9b-ca9b-403a-adad-b2cd06e8dd14,TCGA-G4-6322-01Z-00-DX1.8676af67-716a-4052-a5e7-024b2e29c492
28,TCGA-D5-6923-01A-01-BS1.44b1f8c4-ff25-4cb4-9023-b632b6eb8d28,TCGA-G4-6321-01Z-00-DX1.20bd4687-4b24-4666-a722-d42b9731136e,TCGA-G4-6322-11A-01-TS1.0610fcae-27f8-4a12-b598-0b896987694f
29,TCGA-D5-6923-01A-01-TS1.b9ed7309-252b-44a1-951a-f5a6d985d9af,,TCGA-D5-6930-01A-01-BS1.cfd048c1-54ff-4b66-bb93-3246c341a305
30,TCGA-D5-6923-01Z-00-DX1.ad5211f6-32a3-42c6-8594-93cb4432b5f6,,TCGA-D5-6930-01A-01-TS1.14bcd1e4-5a00-4c2a-9336-81c9ea6da126
31,TCGA-D5-6924-01A-01-BS1.ad8169dc-995c-435f-8383-fa8380cec44c,,TCGA-D5-6930-01Z-00-DX1.fbf9468b-67c6-413d-a188-707ee2ab9b95
