,train,val,test
TCGA-4N-A93T-01A-01-TS1.9258D514-40C1-480A-8FA8-D4E8B3819BDE,True,False,False
TCGA-4N-A93T-01Z-00-DX1.82E240B1-22C3-46E3-891F-0DCE35C43F8B,True,False,False
TCGA-4N-A93T-01Z-00-DX2.875E7F95-A6D4-4BEB-A331-F9D8080898C2,True,False,False
TCGA-4T-AA8H-01A-01-TSA.17AD2FB9-4E87-42BE-81A1-5E0035137749,True,False,False
TCGA-4T-AA8H-01Z-00-DX1.A46C759C-74A2-4724-B6B5-DECA0D16E029,True,False,False
TCGA-5M-AATE-01A-01-TS1.900EF8FE-361C-4C61-8761-328026D2F627,True,False,False
TCGA-A6-2675-01A-01-BS1.1ae33744-aaf8-4358-9014-efb21121a961,True,False,False
TCGA-A6-2675-01A-02-BS2.a9e138ec-4dc0-4dd5-a581-61b2aafcf274,True,False,False
TCGA-A6-2675-11A-01-TS1.58e6f457-c41e-4d62-ab99-94d5f8efab83,True,False,False
TCGA-A6-2678-01A-01-BS1.94039d71-9104-4012-9038-76b19560725f,True,False,False
TCGA-A6-2678-01A-01-TS1.74cade3f-41fd-4358-a6a5-25f779b201dc,True,False,False
TCGA-A6-2678-01Z-00-DX1.bded5c5c-555a-492a-91c7-151492d0ee5e,True,False,False
TCGA-A6-2678-11A-01-TS1.5a5a17ec-30d4-404a-a0a7-d8a9eeadc127,True,False,False
TCGA-A6-2679-01A-01-BS1.2a184efa-dbdc-4a1e-8a5a-aa761f4aa848,True,False,False
TCGA-A6-2679-01A-02-BS2.f34d3f79-d036-468e-a488-20be2d61073a,True,False,False
TCGA-A6-2679-01Z-00-DX1.8df66ef4-d9e5-41db-836d-f0afe46d6b5a,True,False,False
TCGA-A6-2679-11A-01-TS1.da669be7-3686-48dd-a569-0634d631b543,True,False,False
TCGA-A6-2680-01A-01-BS1.01a50346-1cce-4bc4-9e00-a46c03d9a550,True,False,False
TCGA-A6-2680-01A-01-TS1.faab1630-04bd-49ad-9f20-d69e6b778d60,True,False,False
TCGA-A6-2680-01Z-00-DX1.7b77c0fb-f51d-4d16-ae77-f7615b1d0b87,True,False,False
TCGA-A6-2680-11A-01-TS1.b35e0452-5097-4558-a5f3-ffa7c08c47b0,True,False,False
TCGA-A6-2684-01A-01-BS1.4092f77a-3c19-4479-96dc-d6ff90f8fdde,True,False,False
TCGA-A6-2684-01A-01-TS1.d112a98e-508a-4cec-a139-b06a1031aa2f,True,False,False
TCGA-A6-2684-01C-07-BS7.CBE66472-2867-4D01-AEEC-4DEF005E980D,True,False,False
TCGA-A6-2684-01C-08-BS8.981D2609-A2D8-4573-B704-5711D132ABCD,True,False,False
TCGA-A6-2684-01Z-00-DX1.be127778-e160-4ae3-9e5a-13a16eae2e7a,True,False,False
TCGA-A6-2684-11A-01-TS1.373c2bcf-43e7-4862-ad25-27319410fa23,True,False,False
TCGA-A6-2685-01A-01-BS1.879c78e1-fd95-489b-86b7-25230677cf45,True,False,False
TCGA-A6-2685-01A-01-TS1.907e1fbe-df61-4e45-af24-b5afe09d854c,True,False,False
TCGA-A6-2685-11A-01-TS1.76b18da0-1d51-44a1-8ac7-3024404cbc1a,True,False,False
TCGA-A6-3807-01A-01-BS1.459a75fd-1975-4700-84ad-f7bb806c1fb3,True,False,False
TCGA-A6-3807-01A-01-TS1.fc294d0a-285e-46c4-b896-938c254742ea,True,False,False
TCGA-A6-3807-01Z-00-DX1.c3de2064-4f8d-4786-9ff9-2e0f44293717,True,False,False
TCGA-A6-3807-11A-01-BS1.31c26bf0-d481-4fed-8c69-306a30da2d91,True,False,False
TCGA-A6-3807-11A-01-TS1.e73c0645-13ac-43fd-b8be-05036fa31fea,True,False,False
TCGA-A6-3808-01A-01-BS1.a505f76a-30fb-4de8-8cbd-d8c11036afb3,True,False,False
TCGA-A6-3808-01A-01-TS1.8adee59d-c5c0-4eb0-a84b-583a382bbc42,True,False,False
TCGA-A6-3808-01Z-00-DX1.2b5a7ba3-133c-48be-87c6-199c4af208a0,True,False,False
TCGA-A6-3808-11A-01-BS1.2874c8d9-010e-4205-a198-23363209be1f,True,False,False
TCGA-A6-3808-11A-01-TS1.de8d5f36-febb-43d5-8f5c-9bc3842e53ff,True,False,False
TCGA-A6-3810-01A-01-BS1.bdc129c2-3dd7-42d2-aaf8-5c518609e8ec,True,False,False
TCGA-A6-3810-01A-01-TS1.995a75ce-07fe-4311-b774-c03c9394b440,True,False,False
TCGA-A6-3810-01B-03-BS3.A7C6B755-37C3-4E01-9FA8-93787D9FB702,True,False,False
TCGA-A6-3810-01B-04-BS4.29E23893-F592-4369-9B09-CEA06A4CF67E,True,False,False
TCGA-A6-3810-01Z-00-DX1.2940ca70-013a-4bc3-ad6a-cf4d9ffa77ce,True,False,False
TCGA-A6-3810-11A-01-BS1.fbeb7126-094f-4213-a4e8-243c0b7fc398,True,False,False
TCGA-A6-3810-11A-01-TS1.b729304b-9abb-4c03-a0da-efabd8d79587,True,False,False
TCGA-A6-4107-01A-01-BS1.f013882e-43a8-4e50-971c-3378948734cd,True,False,False
TCGA-A6-4107-01A-02-BS2.80fb73f0-4029-4aa2-91ac-dd35b540e59d,True,False,False
TCGA-A6-4107-01Z-00-DX1.89bf3dd5-72a6-49cc-9857-df2c36884029,True,False,False
TCGA-A6-4107-11A-01-BS1.223d0fcb-704e-4933-8cf7-43dacc604917,True,False,False
TCGA-A6-4107-11A-01-TS1.8425e9ee-5910-48cd-aeb4-430e0401ce73,True,False,False
TCGA-A6-5656-01A-01-BS1.773b1119-8e8d-4f22-8e83-69ab43673b07,True,False,False
TCGA-A6-5656-01B-01-BS1.B38EE8C4-782D-45E1-8224-7870D4042D1A,True,False,False
TCGA-A6-5656-01Z-00-DX1.8a8ebf52-8217-4288-8886-7eefa6cdfdca,True,False,False
TCGA-A6-5657-01A-01-BS1.d12864ba-ee04-46d4-8e00-31833350acb3,True,False,False
TCGA-A6-5657-01A-01-TS1.65036533-8baf-4e91-a41a-af802f6d1c9f,True,False,False
TCGA-A6-5657-01Z-00-DX1.d0cab3dd-8758-4a3e-8bb2-7cd9411dbeb6,True,False,False
